2026-04-15T15:59:47.161087,BTC-USD,Short,29,75063.1,75075.26,-0.2321,-0.000162,-0.004698,46.59,t/o,0.8538
2026-04-15T15:59:51.688038,SOL-USD,Short,31,85.49,85.52,-0.5374,-0.000351,-0.010878,45.58,t/o,0.8858
2026-04-15T16:00:36.122534,BTC-USD,Short,30,75050.6,74974.8,1.4963,0.00101,0.0303,45.62,t/o,0.8708
2026-04-15T16:00:52.211899,SOL-USD,Short,31,85.52,85.45,1.2524,0.000819,0.025374,51.31,t/o,0.8858
2026-04-15T16:01:30.378414,BTC-USD,Short,31,74974.8,74953.87,0.4278,0.000279,0.008654,46.13,t/o,0.9074
2026-04-15T16:01:38.598074,SOL-USD,Short,31,85.45,85.42,0.5387,0.000351,0.010884,46.39,t/o,0.8857
2026-04-15T16:02:45.641717,SOL-USD,Short,31,85.33,85.25,1.4399,0.000938,0.029064,45.21,t/o,0.8858
2026-04-15T16:02:57.396194,BTC-USD,Short,26,74899.9,74850.4,0.8513,0.000661,0.017183,45.01,t/o,0.75
2026-04-15T16:03:40.129023,SOL-USD,Short,31,85.25,85.3,-0.9021,-0.000587,-0.018182,47.61,t/o,0.8858
2026-04-15T16:05:11.077019,BTC-USD,Short,27,74908.3,74882.2,0.4667,0.000348,0.009408,47.38,t/o,0.7945
2026-04-15T16:06:05.371966,SOL-USD,Short,31,85.26,85.21,0.9024,0.000586,0.01818,50.19,t/o,0.8858
2026-04-15T16:06:43.015112,BTC-USD,Short,30,74882.17,74928.09,-0.9132,-0.000613,-0.018397,45.11,t/o,0.8834
2026-04-15T16:07:02.705009,SOL-USD,Short,31,85.24,85.21,0.542,0.000352,0.01091,45.93,t/o,0.8859
2026-04-15T16:07:56.224768,SOL-USD,Short,31,85.2,85.09,1.9877,0.001291,0.040023,47.98,t/o,0.8859
2026-04-15T16:08:29.605401,BTC-USD,Short,27,74800.1,74802.51,-0.0432,-3.2e-05,-0.00087,45.72,t/o,0.7773
2026-04-15T16:09:21.351210,BTC-USD,Short,31,74735.3,74753.1,-0.3674,-0.000238,-0.007383,45.75,t/o,0.9095
2026-04-15T16:09:23.834395,SOL-USD,Short,31,85.04,85.1,-1.0884,-0.000706,-0.021872,49.05,t/o,0.8862
2026-04-15T16:11:10.710696,BTC-USD,Short,27,74789.05,74748.1,0.7346,0.000548,0.014784,46.88,t/o,0.7787
2026-04-15T16:11:41.285834,SOL-USD,Short,31,85.06,85.04,0.3622,0.000235,0.007289,49.39,t/o,0.8864
2026-04-15T16:12:42.167597,ETH-USD,Short,26,2362.81,2363.05,-0.1314,-0.000102,-0.002641,46.61,t/o,0.7564
2026-04-15T16:12:44.048179,SOL-USD,Short,31,85.02,85.03,-0.1814,-0.000118,-0.003646,46.77,t/o,0.8864
2026-04-15T16:12:44.787159,BTC-USD,Short,31,74699.91,74695.9,0.0828,5.4e-05,0.001664,45.97,t/o,0.8915
2026-04-15T16:13:31.223094,SOL-USD,Short,31,84.99,84.905,1.5418,0.001,0.031004,45.68,t/o,0.8865
2026-04-15T16:13:57.291437,BTC-USD,Short,26,74642.6,74690.99,-0.8382,-0.000648,-0.016856,46.12,t/o,0.7503
